Timestamp, Close, Volume, Open, High, Low
2017-12-19 00:00:00, $85.83,23339920, $86.35, $86.35, $85.27
2017-12-18 00:00:00, $86.38,22278960, $87.12, $87.4999, $86.23
2017-12-15 00:00:00, $86.85,53921240, $85.26, $87.09, $84.88
2017-12-14 00:00:00, $84.69,19302690, $85.43, $85.8739, $84.53
2017-12-13 00:00:00, $85.35,21708830, $85.74, $86, $85.17
2017-12-12 00:00:00, $85.58,23821210, $85.31, $86.05, $85.08
2017-12-11 00:00:00, $85.23,21446720, $84.29, $85.37, $84.12
2017-12-08 00:00:00, $84.16,24027610, $83.63, $84.58, $83.33
2017-12-07 00:00:00, $82.49,23170300, $82.54, $82.8, $82
2017-12-06 00:00:00, $82.78,24876890, $81.55, $83.14, $81.43
2017-12-05 00:00:00, $81.59,26144410, $81.34, $82.68, $80.9801
2017-12-04 00:00:00, $81.08,39084990, $84.42, $84.4299, $80.7
2017-12-01 00:00:00, $84.26,29387350, $83.6, $84.81, $83.22
2017-11-30 00:00:00, $84.17,32998560, $83.51, $84.52, $83.34
2017-11-29 00:00:00, $83.34,27358660, $84.71, $84.9172, $83.175
2017-11-28 00:00:00, $84.88,21897340, $84.07, $85.06, $84.02
2017-11-27 00:00:00, $83.87,17721740, $83.31, $83.98, $83.3
2017-11-24 00:00:00, $83.26,7425603, $83.01, $83.43, $82.78
2017-11-22 00:00:00, $83.11,20550600, $83.83, $83.9, $83.04
2017-11-21 00:00:00, $83.72,21195610, $82.74, $83.84, $82.74
2017-11-20 00:00:00, $82.53,16128540, $82.4, $82.59, $82.25
2017-11-17 00:00:00, $82.4,22075340, $83.12, $83.12, $82.24
2017-11-16 00:00:00, $83.2,20957350, $83.1, $83.42, $82.94
2017-11-15 00:00:00, $82.98,19337370, $83.47, $83.69, $82.69
2017-11-14 00:00:00, $84.05,18759800, $83.5, $84.1, $82.98
2017-11-13 00:00:00, $83.93,14185670, $83.66, $83.94, $83.46
2017-11-10 00:00:00, $83.87,19395240, $83.79, $84.095, $83.23
2017-11-09 00:00:00, $84.09,21174120, $84.11, $84.27, $82.9
2017-11-08 00:00:00, $84.56,18027540, $84.14, $84.61, $83.83
2017-11-07 00:00:00, $84.27,17927430, $84.77, $84.9, $83.93
2017-11-06 00:00:00, $84.47,19852030, $84.2, $84.7, $84.0825
2017-11-03 00:00:00, $84.14,17629140, $84.08, $84.54, $83.4
2017-11-02 00:00:00, $84.05,23980410, $83.35, $84.46, $83.12
2017-11-01 00:00:00, $83.18,22278730, $83.68, $83.76, $82.88
2017-10-31 00:00:00, $83.18,26949400, $84.36, $84.36, $83.11
2017-10-30 00:00:00, $83.89,31749180, $83.7, $84.325, $83.105
2017-10-27 00:00:00, $83.81,71022110, $84.37, $86.2, $83.61
2017-10-26 00:00:00, $78.76,31527350, $79.2, $79.42, $78.75
2017-10-25 00:00:00, $78.63,20377380, $78.58, $79.1, $78.01
2017-10-24 00:00:00, $78.86,17353840, $78.9, $79.2, $78.46
2017-10-23 00:00:00, $78.83,20609800, $78.99, $79.34, $78.76
2017-10-20 00:00:00, $78.81,22851290, $78.32, $78.97, $78.22
2017-10-19 00:00:00, $77.91,15080780, $77.57, $77.93, $77.35
2017-10-18 00:00:00, $77.61,13288960, $77.67, $77.85, $77.37
2017-10-17 00:00:00, $77.59,16072320, $77.47, $77.62, $77.25
2017-10-16 00:00:00, $77.65,12361880, $77.42, $77.81, $77.35
2017-10-13 00:00:00, $77.49,15319310, $77.59, $77.87, $77.29
2017-10-12 00:00:00, $77.12,17268390, $76.49, $77.29, $76.37
2017-10-11 00:00:00, $76.42,15378030, $76.36, $76.46, $75.95
2017-10-10 00:00:00, $76.29,13939430, $76.33, $76.63, $76.14
2017-10-09 00:00:00, $76.29,11386390, $75.97, $76.55, $75.86
2017-10-06 00:00:00, $76,13946480, $75.67, $76.03, $75.54
2017-10-05 00:00:00, $75.97,21176990, $75.22, $76.12, $74.96
2017-10-04 00:00:00, $74.69,13295060, $74, $74.72, $73.71
2017-10-03 00:00:00, $74.26,12186560, $74.67, $74.88, $74.195
2017-10-02 00:00:00, $74.61,15296380, $74.71, $75.01, $74.295
2017-09-29 00:00:00, $74.49,16989330, $73.94, $74.535, $73.88
2017-09-28 00:00:00, $73.87,10879150, $73.54, $73.97, $73.31
2017-09-27 00:00:00, $73.85,19487260, $73.55, $74.17, $73.17
2017-09-26 00:00:00, $73.26,17270990, $73.67, $73.81, $72.99
2017-09-25 00:00:00, $73.26,24131960, $74.09, $74.25, $72.92
2017-09-22 00:00:00, $74.41,14095440, $73.99, $74.51, $73.85
2017-09-21 00:00:00, $74.21,19172840, $75.11, $75.24, $74.11
2017-09-20 00:00:00, $74.94,20789800, $75.35, $75.55, $74.31
2017-09-19 00:00:00, $75.44,15769510, $75.21, $75.71, $75.01
2017-09-18 00:00:00, $75.16,23305610, $75.23, $75.97, $75.04
2017-09-15 00:00:00, $75.31,38515230, $74.83, $75.39, $74.07
2017-09-14 00:00:00, $74.77,15695470, $75, $75.49, $74.52
2017-09-13 00:00:00, $75.21,13353930, $74.93, $75.23, $74.55
2017-09-12 00:00:00, $74.68,14387100, $74.76, $75.24, $74.37
2017-09-11 00:00:00, $74.76,17900360, $74.31, $74.945, $74.31
2017-09-08 00:00:00, $73.98,14703700, $74.33, $74.44, $73.84
2017-09-07 00:00:00, $74.34,17468290, $73.68, $74.6, $73.6
2017-09-06 00:00:00, $73.4,16525320, $73.74, $74.04, $73.35
2017-09-05 00:00:00, $73.61,22234340, $73.34, $73.89, $72.98
2017-09-01 00:00:00, $73.94,21713620, $74.71, $74.74, $73.64
2017-08-31 00:00:00, $74.77,27645380, $74.03, $74.96, $73.8
2017-08-30 00:00:00, $74.01,16892790, $73.01, $74.2099, $72.8293
2017-08-29 00:00:00, $73.05,11470410, $72.25, $73.16, $72.05
2017-08-28 00:00:00, $72.83,14558700, $73.06, $73.09, $72.55
2017-08-25 00:00:00, $72.82,12790300, $72.86, $73.35, $72.48
2017-08-24 00:00:00, $72.69,17097240, $72.74, $72.86, $72.07
2017-08-23 00:00:00, $72.72,13758650, $72.96, $73.15, $72.53
2017-08-22 00:00:00, $73.16,14333220, $72.35, $73.24, $72.35
2017-08-21 00:00:00, $72.15,17698800, $72.47, $72.48, $71.7
2017-08-18 00:00:00, $72.49,18760830, $72.27, $72.84, $71.93
2017-08-17 00:00:00, $72.4,22450130, $73.58, $73.87, $72.4
2017-08-16 00:00:00, $73.65,18146300, $73.34, $74.1, $73.17
2017-08-15 00:00:00, $73.22,19174140, $73.59, $73.59, $73.04
2017-08-14 00:00:00, $73.59,20079920, $73.06, $73.72, $72.95
2017-08-11 00:00:00, $72.5,21429130, $71.61, $72.7, $71.28
2017-08-10 00:00:00, $71.41,23882090, $71.9, $72.19, $71.35
2017-08-09 00:00:00, $72.47,22208930, $72.25, $72.51, $72.05
2017-08-08 00:00:00, $72.79,22029970, $72.09, $73.13, $71.75
2017-08-07 00:00:00, $72.4,18703680, $72.8, $72.9, $72.26
2017-08-04 00:00:00, $72.68,22578340, $72.4, $73.04, $72.24
2017-08-03 00:00:00, $72.15,18203460, $72.19, $72.44, $71.845
2017-08-02 00:00:00, $72.26,26487360, $72.55, $72.56, $71.445
2017-08-01 00:00:00, $72.58,20755590, $73.1, $73.42, $72.49
2017-07-31 00:00:00, $72.7,23546300, $73.3, $73.44, $72.41
2017-07-28 00:00:00, $73.04,17800810, $72.67, $73.31, $72.54
2017-07-27 00:00:00, $73.16,35803280, $73.76, $74.42, $72.32
2017-07-26 00:00:00, $74.05,16074960, $74.34, $74.38, $73.81
2017-07-25 00:00:00, $74.19,21934340, $73.8, $74.31, $73.5
2017-07-24 00:00:00, $73.6,21227590, $73.53, $73.75, $73.13
2017-07-21 00:00:00, $73.79,46301020, $73.45, $74.29, $73.17
2017-07-20 00:00:00, $74.22,39459200, $74.18, $74.3, $73.28
2017-07-19 00:00:00, $73.86,22071360, $73.5, $74.04, $73.45
2017-07-18 00:00:00, $73.3,26356400, $73.09, $73.39, $72.66
2017-07-17 00:00:00, $73.35,21776670, $72.8, $73.45, $72.72
2017-07-14 00:00:00, $72.78,25780260, $72.24, $73.27, $71.96
2017-07-13 00:00:00, $71.77,20267570, $71.5, $72.0399, $71.31
2017-07-12 00:00:00, $71.15,17747470, $70.69, $71.28, $70.55
2017-07-11 00:00:00, $69.99,17459190, $70, $70.68, $69.75
2017-07-10 00:00:00, $69.98,15006190, $69.46, $70.25, $69.2
2017-07-07 00:00:00, $69.46,15910410, $68.7, $69.84, $68.7
2017-07-06 00:00:00, $68.57,21108330, $68.27, $68.78, $68.12
2017-07-05 00:00:00, $69.08,21164570, $68.255, $69.44, $68.22
2017-07-03 00:00:00, $68.17,16165540, $69.33, $69.6, $68.02
2017-06-30 00:00:00, $68.93,24094240, $68.78, $69.38, $68.74
2017-06-29 00:00:00, $68.49,28898600, $69.38, $69.49, $68.09
2017-06-28 00:00:00, $69.8,25802760, $69.21, $69.841, $68.79
2017-06-27 00:00:00, $69.21,25214000, $70.11, $70.18, $69.18
2017-06-26 00:00:00, $70.53,19508480, $71.4, $71.71, $70.445
2017-06-23 00:00:00, $71.21,27071300, $70.09, $71.25, $69.92
2017-06-22 00:00:00, $70.26,22602120, $70.54, $70.59, $69.71
2017-06-21 00:00:00, $70.27,19681370, $70.21, $70.62, $69.94
2017-06-20 00:00:00, $69.91,21509280, $70.82, $70.87, $69.87
2017-06-19 00:00:00, $70.87,23309860, $70.5, $70.945, $70.35
2017-06-16 00:00:00, $70,48278130, $69.73, $70.0252, $69.22
2017-06-15 00:00:00, $69.9,26006180, $69.27, $70.21, $68.8
2017-06-14 00:00:00, $70.27,25483760, $70.91, $71.1, $69.43
2017-06-13 00:00:00, $70.65,25254650, $70.02, $70.82, $69.96
2017-06-12 00:00:00, $69.78,47720550, $69.25, $69.94, $68.13
2017-06-09 00:00:00, $70.32,49143030, $72.035, $72.08, $68.59
2017-06-08 00:00:00, $71.95,24460980, $72.51, $72.52, $71.5
2017-06-07 00:00:00, $72.39,22282420, $72.635, $72.77, $71.95
2017-06-06 00:00:00, $72.52,31506590, $72.3, $72.62, $72.27
2017-06-05 00:00:00, $72.28,33303010, $71.97, $72.89, $71.81
2017-06-02 00:00:00, $71.76,34637860, $70.44, $71.86, $70.24
2017-06-01 00:00:00, $70.1,21538070, $70.24, $70.61, $69.451
2017-05-31 00:00:00, $69.84,30445790, $70.53, $70.74, $69.81
2017-05-30 00:00:00, $70.41,17057170, $69.79, $70.41, $69.77
2017-05-26 00:00:00, $69.96,19716360, $69.8, $70.22, $69.52
2017-05-25 00:00:00, $69.62,21838800, $68.97, $69.88, $68.91
2017-05-24 00:00:00, $68.77,14665710, $68.87, $68.88, $68.45
2017-05-23 00:00:00, $68.68,15423430, $68.72, $68.75, $68.38
2017-05-22 00:00:00, $68.45,16216010, $67.89, $68.5, $67.5
2017-05-19 00:00:00, $67.69,26905730, $67.5, $68.095, $67.43
2017-05-18 00:00:00, $67.71,25184940, $67.4, $68.13, $67.14
2017-05-17 00:00:00, $67.48,30494870, $68.89, $69.1, $67.43
2017-05-16 00:00:00, $69.41,34936100, $68.23, $69.44, $68.16
2017-05-15 00:00:00, $68.43,30954130, $68.14, $68.48, $67.57
2017-05-12 00:00:00, $68.38,18700160, $68.61, $68.61, $68.04
2017-05-11 00:00:00, $68.46,28771250, $68.36, $68.73, $68.12
2017-05-10 00:00:00, $69.31,17934310, $68.99, $69.56, $68.92
2017-05-09 00:00:00, $69.04,22442280, $68.86, $69.28, $68.68
2017-05-08 00:00:00, $68.94,18553900, $68.97, $69.05, $68.42
2017-05-05 00:00:00, $69,19037540, $68.9, $69.03, $68.485
2017-05-04 00:00:00, $68.81,21684030, $69.03, $69.08, $68.64
2017-05-03 00:00:00, $69.08,28901660, $69.38, $69.38, $68.71
2017-05-02 00:00:00, $69.3,23528160, $69.71, $69.71, $69.13
2017-05-01 00:00:00, $69.41,31902530, $68.68, $69.55, $68.5
2017-04-28 00:00:00, $68.46,39431920, $68.91, $69.14, $67.69
2017-04-27 00:00:00, $68.27,34301810, $68.15, $68.38, $67.58
2017-04-26 00:00:00, $67.83,26132990, $68.08, $68.31, $67.62
2017-04-25 00:00:00, $67.92,30186690, $67.9, $68.04, $67.6
2017-04-24 00:00:00, $67.53,29721350, $67.48, $67.66, $67.1
2017-04-21 00:00:00, $66.4,32507090, $65.67, $66.7, $65.45
2017-04-20 00:00:00, $65.5,22298340, $65.46, $65.75, $65.14
2017-04-19 00:00:00, $65.04,26983430, $65.65, $65.75, $64.89
2017-04-18 00:00:00, $65.39,15145300, $65.33, $65.71, $65.16
2017-04-17 00:00:00, $65.48,16664820, $65.04, $65.49, $65.01
2017-04-13 00:00:00, $64.95,17875510, $65.29, $65.86, $64.95
2017-04-12 00:00:00, $65.23,17107430, $65.42, $65.51, $65.11
2017-04-11 00:00:00, $65.48,18783560, $65.6, $65.61, $64.85
2017-04-10 00:00:00, $65.53,17951970, $65.61, $65.82, $65.36
2017-04-07 00:00:00, $65.68,14089430, $65.85, $65.96, $65.44
2017-04-06 00:00:00, $65.73,18074330, $65.6, $66.055, $65.48
2017-04-05 00:00:00, $65.56,21418530, $66.3, $66.35, $65.4443
2017-04-04 00:00:00, $65.73,12988620, $65.39, $65.81, $65.28
2017-04-03 00:00:00, $65.55,20362440, $65.81, $65.94, $65.19
2017-03-31 00:00:00, $65.86,21037270, $65.65, $66.19, $65.45
2017-03-30 00:00:00, $65.71,15109580, $65.42, $65.98, $65.36
2017-03-29 00:00:00, $65.47,13613870, $65.12, $65.5, $64.9475
2017-03-28 00:00:00, $65.29,20066100, $64.96, $65.47, $64.65
2017-03-27 00:00:00, $65.1,18555230, $64.63, $65.22, $64.35
2017-03-24 00:00:00, $64.98,22616680, $65.12, $65.45, $64.76
2017-03-23 00:00:00, $64.87,19267040, $64.94, $65.235, $64.765
2017-03-22 00:00:00, $65.03,20635780, $64.12, $65.14, $64.12
2017-03-21 00:00:00, $64.21,26607950, $65.19, $65.5, $64.13
2017-03-20 00:00:00, $64.93,14273670, $64.91, $65.175, $64.72
2017-03-17 00:00:00, $64.87,49077080, $64.91, $65.24, $64.68
2017-03-16 00:00:00, $64.64,20638340, $64.75, $64.76, $64.3
2017-03-15 00:00:00, $64.75,24819560, $64.55, $64.92, $64.25
2017-03-14 00:00:00, $64.41,14280080, $64.53, $64.55, $64.15
2017-03-13 00:00:00, $64.71,19558920, $65.01, $65.195, $64.57
2017-03-10 00:00:00, $64.93,19531290, $65.11, $65.26, $64.75
2017-03-09 00:00:00, $64.73,19841220, $65.19, $65.2, $64.48
2017-03-08 00:00:00, $64.99,21510490, $64.26, $65.085, $64.25
2017-03-07 00:00:00, $64.4,18507840, $64.19, $64.775, $64.19
2017-03-06 00:00:00, $64.27,17536510, $63.97, $64.56, $63.81
2017-03-03 00:00:00, $64.25,18138220, $63.99, $64.28, $63.62
2017-03-02 00:00:00, $64.01,24523130, $64.69, $64.75, $63.88
2017-03-01 00:00:00, $64.94,26911390, $64.13, $64.99, $64.0218
2017-02-28 00:00:00, $63.98,23225630, $64.08, $64.2, $63.76
2017-02-27 00:00:00, $64.23,15852360, $64.54, $64.54, $64.045
2017-02-24 00:00:00, $64.62,21778650, $64.53, $64.8, $64.135
2017-02-23 00:00:00, $64.62,20255890, $64.42, $64.7285, $64.195
2017-02-22 00:00:00, $64.36,19274640, $64.33, $64.39, $64.05
2017-02-21 00:00:00, $64.49,20643320, $64.61, $64.95, $64.45
2017-02-17 00:00:00, $64.62,21236980, $64.47, $64.69, $64.3
2017-02-16 00:00:00, $64.52,20538890, $64.74, $65.24, $64.44
2017-02-15 00:00:00, $64.53,16984020, $64.5, $64.57, $64.155
2017-02-14 00:00:00, $64.57,23080270, $64.41, $64.72, $64.02
2017-02-13 00:00:00, $64.72,22871800, $64.24, $64.86, $64.13
2017-02-10 00:00:00, $64,18169980, $64.25, $64.3, $63.975
2017-02-09 00:00:00, $64.06,22625170, $63.52, $64.435, $63.32
2017-02-08 00:00:00, $63.34,18089300, $63.57, $63.81, $63.22
2017-02-07 00:00:00, $63.43,20271020, $63.74, $63.78, $63.23
2017-02-06 00:00:00, $63.64,19776560, $63.5, $63.65, $63.14
2017-02-03 00:00:00, $63.68,30288330, $63.5, $63.7, $63.07
2017-02-02 00:00:00, $63.17,45820410, $63.25, $63.41, $62.75
2017-02-01 00:00:00, $63.58,39650890, $64.355, $64.62, $63.47
2017-01-31 00:00:00, $64.65,25258900, $64.86, $65.15, $64.26
2017-01-30 00:00:00, $65.13,31627120, $65.69, $65.79, $64.8
2017-01-27 00:00:00, $65.78,44806710, $65.39, $65.91, $64.89
2017-01-26 00:00:00, $64.27,42688490, $64.12, $64.535, $63.55
2017-01-25 00:00:00, $63.68,24480930, $63.95, $64.1, $63.45
2017-01-24 00:00:00, $63.52,24647260, $63.2, $63.735, $62.94
2017-01-23 00:00:00, $62.96,23055910, $62.7, $63.1159, $62.57
2017-01-20 00:00:00, $62.74,30067740, $62.67, $62.82, $62.37
2017-01-19 00:00:00, $62.3,18438530, $62.24, $62.98, $62.195
2017-01-18 00:00:00, $62.5,19666750, $62.67, $62.7, $62.12
2017-01-17 00:00:00, $62.53,20662940, $62.68, $62.7, $62.03
2017-01-13 00:00:00, $62.7,19421370, $62.62, $62.865, $62.35
2017-01-12 00:00:00, $62.61,20965490, $63.06, $63.4, $61.95
2017-01-11 00:00:00, $63.19,21503740, $62.61, $63.23, $62.43
2017-01-10 00:00:00, $62.62,18587170, $62.73, $63.07, $62.28
2017-01-09 00:00:00, $62.64,20374410, $62.76, $63.08, $62.54
2017-01-06 00:00:00, $62.84,19899270, $62.3, $63.15, $62.04
2017-01-05 00:00:00, $62.3,24866880, $62.19, $62.66, $62.03
2017-01-04 00:00:00, $62.3,21325140, $62.48, $62.75, $62.12
2017-01-03 00:00:00, $62.58,20655190, $62.79, $62.84, $62.125
2016-12-30 00:00:00, $62.14,25575720, $62.96, $62.99, $62.03
2016-12-29 00:00:00, $62.9,10248460, $62.86, $63.2, $62.73
2016-12-28 00:00:00, $62.99,14348340, $63.4, $63.4, $62.83
2016-12-27 00:00:00, $63.28,11743650, $63.21, $64.07, $63.21
2016-12-23 00:00:00, $63.24,12399540, $63.45, $63.54, $62.8
2016-12-22 00:00:00, $63.55,22175270, $63.84, $64.1, $63.405
2016-12-21 00:00:00, $63.54,17084370, $63.43, $63.7, $63.12
2016-12-20 00:00:00, $63.54,26017470, $63.69, $63.8, $63.025
2016-12-19 00:00:00, $63.62,34318500, $62.56, $63.77, $62.42
2016-12-16 00:00:00, $62.3,42452660, $62.95, $62.95, $62.115
2016-12-15 00:00:00, $62.58,27661180, $62.7, $63.1535, $62.3
2016-12-14 00:00:00, $62.68,30335770, $63, $63.45, $62.53
2016-12-13 00:00:00, $62.98,35072050, $62.5, $63.42, $62.24
2016-12-12 00:00:00, $62.17,20186390, $61.82, $62.3, $61.72
2016-12-09 00:00:00, $61.97,27337160, $61.18, $61.99, $61.125
2016-12-08 00:00:00, $61.01,21201400, $61.3, $61.58, $60.84
2016-12-07 00:00:00, $61.37,30807320, $60.01, $61.38, $59.8
2016-12-06 00:00:00, $59.95,19966340, $60.43, $60.46, $59.8
2016-12-05 00:00:00, $60.22,23552030, $59.7, $60.585, $59.56
2016-12-02 00:00:00, $59.25,25464230, $59.08, $59.47, $58.8
2016-12-01 00:00:00, $59.2,34518030, $60.11, $60.15, $58.935
2016-11-30 00:00:00, $60.26,34641520, $60.86, $61.18, $60.215
2016-11-29 00:00:00, $61.09,22365860, $60.65, $61.41, $60.52
2016-11-28 00:00:00, $60.61,20604370, $60.34, $61.02, $60.21
2016-11-25 00:00:00, $60.53,8409616, $60.3, $60.53, $60.13
2016-11-23 00:00:00, $60.4,21847500, $61.01, $61.1, $60.25
2016-11-22 00:00:00, $61.12,23205870, $60.98, $61.26, $60.805
2016-11-21 00:00:00, $60.86,19638240, $60.5, $60.97, $60.42
2016-11-18 00:00:00, $60.35,27210170, $60.78, $61.14, $60.3
2016-11-17 00:00:00, $60.64,32084890, $60.41, $60.95, $59.965
2016-11-16 00:00:00, $59.65,27329530, $58.94, $59.66, $58.81
2016-11-15 00:00:00, $58.87,35850360, $58.33, $59.49, $58.315
2016-11-14 00:00:00, $58.12,41248640, $59.02, $59.08, $57.28
2016-11-11 00:00:00, $59.02,35932400, $58.23, $59.116, $58.01
2016-11-10 00:00:00, $58.7,57770560, $60.48, $60.49, $57.6302
2016-11-09 00:00:00, $60.17,49588490, $60, $60.59, $59.2
2016-11-08 00:00:00, $60.47,22923800, $60.55, $60.78, $60.15
2016-11-07 00:00:00, $60.42,31652340, $59.78, $60.52, $59.78
2016-11-04 00:00:00, $58.71,28693430, $58.65, $59.28, $58.52
2016-11-03 00:00:00, $59.21,21448620, $59.53, $59.64, $59.11
2016-11-02 00:00:00, $59.43,22118490, $59.82, $59.93, $59.3
2016-11-01 00:00:00, $59.8,24474870, $59.97, $60.02, $59.25
2016-10-31 00:00:00, $59.92,26418340, $60.16, $60.42, $59.92
2016-10-28 00:00:00, $59.87,33569190, $60.01, $60.52, $59.58
2016-10-27 00:00:00, $60.1,28444550, $60.61, $60.83, $60.09
2016-10-26 00:00:00, $60.63,29908240, $60.81, $61.2, $60.47
2016-10-25 00:00:00, $60.99,35119480, $60.85, $61.3699, $60.8
2016-10-24 00:00:00, $61,54039610, $59.94, $61, $59.93
2016-10-21 00:00:00, $59.66,80008400, $60.28, $60.45, $59.485
2016-10-20 00:00:00, $57.25,48880910, $57.5, $57.52, $56.66
2016-10-19 00:00:00, $57.53,22840410, $57.47, $57.84, $57.395
2016-10-18 00:00:00, $57.66,18862790, $57.53, $57.945, $57.41
2016-10-17 00:00:00, $57.22,23829490, $57.36, $57.46, $56.87
2016-10-14 00:00:00, $57.42,27221480, $57.12, $57.74, $57.12
2016-10-13 00:00:00, $56.92,25217590, $56.7, $57.3, $56.315
2016-10-12 00:00:00, $57.11,22157100, $57.11, $57.27, $56.4
2016-10-11 00:00:00, $57.19,26483780, $57.89, $58.02, $56.89
2016-10-10 00:00:00, $58.04,18085830, $57.91, $58.39, $57.87
2016-10-07 00:00:00, $57.8,20062440, $57.85, $57.98, $57.42
2016-10-06 00:00:00, $57.74,16194470, $57.74, $57.86, $57.28
2016-10-05 00:00:00, $57.64,16708620, $57.29, $57.9601, $57.26
2016-10-04 00:00:00, $57.24,20061950, $57.27, $57.595, $56.97
2016-10-03 00:00:00, $57.42,19156410, $57.405, $57.55, $57.06
2016-09-30 00:00:00, $57.6,29877820, $57.57, $57.77, $57.34
2016-09-29 00:00:00, $57.4,25389600, $57.81, $58.1679, $57.21
2016-09-28 00:00:00, $58.03,20523320, $57.88, $58.06, $57.67
2016-09-27 00:00:00, $57.95,28029780, $56.93, $58.06, $56.681
2016-09-26 00:00:00, $56.9,21184750, $57.08, $57.14, $56.83
2016-09-23 00:00:00, $57.43,19941140, $57.87, $57.91, $57.38
2016-09-22 00:00:00, $57.82,19821760, $57.92, $58, $57.63
2016-09-21 00:00:00, $57.76,33623490, $57.51, $57.85, $57.08
2016-09-20 00:00:00, $56.81,17347740, $57.35, $57.35, $56.75
2016-09-19 00:00:00, $56.93,20919450, $57.27, $57.75, $56.85
2016-09-16 00:00:00, $57.25,44603890, $57.63, $57.63, $56.75
2016-09-15 00:00:00, $57.19,27049520, $56.15, $57.35, $55.98
2016-09-14 00:00:00, $56.26,24265700, $56.39, $56.63, $56.03
2016-09-13 00:00:00, $56.53,30062330, $56.5, $56.65, $56.05
2016-09-12 00:00:00, $57.05,29266780, $56, $57.205, $55.61
2016-09-09 00:00:00, $56.21,35026930, $56.79, $57.52, $56.21
2016-09-08 00:00:00, $57.43,20109050, $57.63, $57.79, $57.18
2016-09-07 00:00:00, $57.66,17484810, $57.47, $57.84, $57.405
2016-09-06 00:00:00, $57.61,16264890, $57.78, $57.8, $57.21
2016-09-02 00:00:00, $57.67,18897210, $57.67, $58.19, $57.42
2016-09-01 00:00:00, $57.59,26053530, $57.01, $57.82, $57.01
2016-08-31 00:00:00, $57.46,20844280, $57.65, $57.8, $57.3
2016-08-30 00:00:00, $57.89,16900190, $57.98, $58.19, $57.61
2016-08-29 00:00:00, $58.1,16388470, $58.18, $58.6, $58.1
2016-08-26 00:00:00, $58.03,20935160, $58.28, $58.7, $57.69
2016-08-25 00:00:00, $58.17,18551890, $57.88, $58.29, $57.78
2016-08-24 00:00:00, $57.95,17118420, $57.8, $58.04, $57.715
2016-08-23 00:00:00, $57.89,18722560, $57.9, $58.18, $57.85
2016-08-22 00:00:00, $57.67,15215880, $57.6, $57.75, $57.26
2016-08-19 00:00:00, $57.62,17271010, $57.43, $57.73, $57.2
2016-08-18 00:00:00, $57.6,14211810, $57.42, $57.7, $57.27
2016-08-17 00:00:00, $57.56,18798940, $57.54, $57.68, $57.23
2016-08-16 00:00:00, $57.44,20452960, $57.61, $57.62, $57.27
2016-08-15 00:00:00, $58.12,18764820, $58.01, $58.5, $57.96
2016-08-12 00:00:00, $57.94,21646690, $58.03, $58.19, $57.62
2016-08-11 00:00:00, $58.3,18161190, $58.03, $58.45, $58.03
2016-08-10 00:00:00, $58.02,15702720, $58.16, $58.32, $57.82
2016-08-09 00:00:00, $58.2,16891750, $58.17, $58.5, $58.02
2016-08-08 00:00:00, $58.06,19459340, $58.055, $58.085, $57.78
2016-08-05 00:00:00, $57.96,28804780, $57.65, $58.21, $57.45
2016-08-04 00:00:00, $57.39,26485600, $56.8, $57.5193, $56.67
2016-08-03 00:00:00, $56.97,22069790, $56.68, $57.11, $56.49
2016-08-02 00:00:00, $56.58,35115250, $56.85, $56.9, $56.31
2016-08-01 00:00:00, $56.58,26003110, $56.6, $56.75, $56.14
2016-07-29 00:00:00, $56.68,30556950, $56.26, $56.76, $56.05
2016-07-28 00:00:00, $56.21,37246140, $56, $56.37, $55.72
2016-07-27 00:00:00, $56.19,32283520, $56.61, $56.8, $56.11
2016-07-26 00:00:00, $56.76,28028820, $56.52, $57.29, $56.51
2016-07-25 00:00:00, $56.73,24313330, $56.47, $56.74, $56.255
2016-07-22 00:00:00, $56.57,31900840, $56.08, $56.6275, $55.78
2016-07-21 00:00:00, $55.8,32752350, $55.98, $56.23, $55.76
2016-07-20 00:00:00, $55.91,89835200, $56.15, $56.84, $55.53
2016-07-19 00:00:00, $53.09,51870970, $53.71, $53.9, $52.93
2016-07-18 00:00:00, $53.96,31087650, $53.7, $54.34, $53.55
2016-07-15 00:00:00, $53.7,31986450, $53.95, $54, $53.21
2016-07-14 00:00:00, $53.74,24535370, $53.84, $53.99, $53.58
2016-07-13 00:00:00, $53.51,25334860, $53.56, $53.86, $53.18
2016-07-12 00:00:00, $53.21,27312600, $52.94, $53.4, $52.785
2016-07-11 00:00:00, $52.59,21894550, $52.5, $52.83, $52.47
2016-07-08 00:00:00, $52.3,28390820, $51.73, $52.36, $51.55
2016-07-07 00:00:00, $51.38,19582210, $51.42, $51.61, $51.07
2016-07-06 00:00:00, $51.38,28165990, $50.78, $51.54, $50.39
2016-07-05 00:00:00, $51.17,24781550, $50.83, $51.28, $50.74
2016-07-01 00:00:00, $51.16,21398770, $51.13, $51.72, $51.07
2016-06-30 00:00:00, $51.17,28524020, $50.72, $51.3, $50.5
2016-06-29 00:00:00, $50.54,31287260, $49.91, $50.72, $49.8
2016-06-28 00:00:00, $49.44,38132040, $48.92, $49.47, $48.67
2016-06-27 00:00:00, $48.43,50308070, $49.1, $49.1466, $48.035
2016-06-24 00:00:00, $49.83,133456500, $49.81, $50.94, $49.52
2016-06-23 00:00:00, $51.91,28960330, $51.28, $52.06, $51.15
2016-06-22 00:00:00, $50.99,28801660, $51.08, $51.46, $50.9525
